,value,min,max,dsc,sym,dev,timestamp
3,325.681,300000,1100000,VOC,KOhm,BME680,1614576854.415912
0,27.9794140625,-40,85,Thermometer,°c,BME680,1614576915.3302288
1,985.3426041304874,300,1100,Barometer,hPa,BME680,1614576915.3302288
2,26.17742764081694,0,100,Hygrometer,%,BME680,1614576915.3302288
3,323.56,300000,1100000,VOC,KOhm,BME680,1614576915.3302288
0,27.9649609375,-40,85,Thermometer,°c,BME680,1614576976.2102368
1,985.3411295476369,300,1100,Barometer,hPa,BME680,1614576976.2102368
2,26.247947928948317,0,100,Hygrometer,%,BME680,1614576976.2102368
3,323.56,300000,1100000,VOC,KOhm,BME680,1614576976.2102368
0,27.9419140625,-40,85,Thermometer,°c,BME680,1614577037.1604393
1,985.3667235408608,300,1100,Barometer,hPa,BME680,1614577037.1604393
2,26.284750360954256,0,100,Hygrometer,%,BME680,1614577037.1604393
3,325.376,300000,1100000,VOC,KOhm,BME680,1614577037.1604393
0,27.92453125,-40,85,Thermometer,°c,BME680,1614577098.0602229
1,985.3818000497503,300,1100,Barometer,hPa,BME680,1614577098.0602229
2,26.299942771277518,0,100,Hygrometer,%,BME680,1614577098.0602229
3,324.768,300000,1100000,VOC,KOhm,BME680,1614577098.0602229
0,27.9169140625,-40,85,Thermometer,°c,BME680,1614577159.0093095
1,985.3698804382921,300,1100,Barometer,hPa,BME680,1614577159.0093095
2,26.27729950420551,0,100,Hygrometer,%,BME680,1614577159.0093095
3,324.768,300000,1100000,VOC,KOhm,BME680,1614577159.0093095
0,27.91046875,-40,85,Thermometer,°c,BME680,1614577219.856903
1,985.3386568088316,300,1100,Barometer,hPa,BME680,1614577219.856903
2,26.249239871528154,0,100,Hygrometer,%,BME680,1614577219.856903
3,325.376,300000,1100000,VOC,KOhm,BME680,1614577219.856903
0,27.889375,-40,85,Thermometer,°c,BME680,1614577280.7651436
1,985.3355938771398,300,1100,Barometer,hPa,BME680,1614577280.7651436
2,26.308243310966382,0,100,Hygrometer,%,BME680,1614577280.7651436
3,324.768,300000,1100000,VOC,KOhm,BME680,1614577280.7651436
0,27.871015625,-40,85,Thermometer,°c,BME680,1614577341.687626
1,985.3491377505303,300,1100,Barometer,hPa,BME680,1614577341.687626
2,26.328874748692236,0,100,Hygrometer,%,BME680,1614577341.687626
3,326.292,300000,1100000,VOC,KOhm,BME680,1614577341.687626
0,27.842109375,-40,85,Thermometer,°c,BME680,1614577402.5946684
1,985.3549806361648,300,1100,Barometer,hPa,BME680,1614577402.5946684
2,26.38178170799909,0,100,Hygrometer,%,BME680,1614577402.5946684
3,326.292,300000,1100000,VOC,KOhm,BME680,1614577402.5946684
0,27.825703125,-40,85,Thermometer,°c,BME680,1614577463.487234
1,985.325783251797,300,1100,Barometer,hPa,BME680,1614577463.487234
2,26.369475388671994,0,100,Hygrometer,%,BME680,1614577463.487234
3,326.905,300000,1100000,VOC,KOhm,BME680,1614577463.487234
0,27.8098828125,-40,85,Thermometer,°c,BME680,1614577524.3872213
1,985.3133540081601,300,1100,Barometer,hPa,BME680,1614577524.3872213
2,26.373761868909927,0,100,Hygrometer,%,BME680,1614577524.3872213
3,326.905,300000,1100000,VOC,KOhm,BME680,1614577524.3872213
0,27.7954296875,-40,85,Thermometer,°c,BME680,1614577585.3302164
1,985.310108536476,300,1100,Barometer,hPa,BME680,1614577585.3302164
2,26.372639187318317,0,100,Hygrometer,%,BME680,1614577585.3302164
3,327.521,300000,1100000,VOC,KOhm,BME680,1614577585.3302164
0,27.781171875,-40,85,Thermometer,°c,BME680,1614577646.6461787
1,985.3106902082152,300,1100,Barometer,hPa,BME680,1614577646.6461787
2,26.382562349593346,0,100,Hygrometer,%,BME680,1614577646.6461787
3,327.213,300000,1100000,VOC,KOhm,BME680,1614577646.6461787
0,27.767109375,-40,85,Thermometer,°c,BME680,1614577707.550246
1,985.3274264208759,300,1100,Barometer,hPa,BME680,1614577707.550246
2,26.38698532196677,0,100,Hygrometer,%,BME680,1614577707.550246
3,327.83,300000,1100000,VOC,KOhm,BME680,1614577707.550246
0,27.751875,-40,85,Thermometer,°c,BME680,1614577768.488979
1,985.3528932116059,300,1100,Barometer,hPa,BME680,1614577768.488979
2,26.42441438578715,0,100,Hygrometer,%,BME680,1614577768.488979
3,328.449,300000,1100000,VOC,KOhm,BME680,1614577768.488979
0,27.7481640625,-40,85,Thermometer,°c,BME680,1614577829.3932445
1,985.3840669502049,300,1100,Barometer,hPa,BME680,1614577829.3932445
2,26.418609061763675,0,100,Hygrometer,%,BME680,1614577829.3932445
3,328.449,300000,1100000,VOC,KOhm,BME680,1614577829.3932445
0,27.7909375,-40,85,Thermometer,°c,BME680,1614577890.3274705
1,985.4193147267673,300,1100,Barometer,hPa,BME680,1614577890.3274705
2,26.30612431758697,0,100,Hygrometer,%,BME680,1614577890.3274705
3,327.521,300000,1100000,VOC,KOhm,BME680,1614577890.3274705
0,27.8216015625,-40,85,Thermometer,°c,BME680,1614577951.2468734
1,985.4761152188781,300,1100,Barometer,hPa,BME680,1614577951.2468734
2,26.402253046928738,0,100,Hygrometer,%,BME680,1614577951.2468734
3,327.521,300000,1100000,VOC,KOhm,BME680,1614577951.2468734
0,27.862421875,-40,85,Thermometer,°c,BME680,1614578012.171965
1,985.503018481043,300,1100,Barometer,hPa,BME680,1614578012.171965
2,26.35026626868798,0,100,Hygrometer,%,BME680,1614578012.171965
3,328.139,300000,1100000,VOC,KOhm,BME680,1614578012.171965
0,27.8940625,-40,85,Thermometer,°c,BME680,1614578073.076432
1,985.5331651483019,300,1100,Barometer,hPa,BME680,1614578073.076432
2,26.457558235137768,0,100,Hygrometer,%,BME680,1614578073.076432
3,327.83,300000,1100000,VOC,KOhm,BME680,1614578073.076432
0,27.91984375,-40,85,Thermometer,°c,BME680,1614578133.9748387
1,985.568231980572,300,1100,Barometer,hPa,BME680,1614578133.9748387
2,26.603165835444763,0,100,Hygrometer,%,BME680,1614578133.9748387
3,326.905,300000,1100000,VOC,KOhm,BME680,1614578133.9748387
0,27.9399609375,-40,85,Thermometer,°c,BME680,1614578194.830221
1,985.5750562682438,300,1100,Barometer,hPa,BME680,1614578194.830221
2,26.720840713640882,0,100,Hygrometer,%,BME680,1614578194.830221
3,327.213,300000,1100000,VOC,KOhm,BME680,1614578194.830221
0,27.9626171875,-40,85,Thermometer,°c,BME680,1614578255.72556
1,985.5576667787135,300,1100,Barometer,hPa,BME680,1614578255.72556
2,26.672850700672814,0,100,Hygrometer,%,BME680,1614578255.72556
3,326.905,300000,1100000,VOC,KOhm,BME680,1614578255.72556
0,27.985078125,-40,85,Thermometer,°c,BME680,1614578316.6402175
1,985.5241128203801,300,1100,Barometer,hPa,BME680,1614578316.6402175
2,26.7077955334744,0,100,Hygrometer,%,BME680,1614578316.6402175
3,325.986,300000,1100000,VOC,KOhm,BME680,1614578316.6402175
0,28.0137890625,-40,85,Thermometer,°c,BME680,1614578377.5102136
1,985.4774314904754,300,1100,Barometer,hPa,BME680,1614578377.5102136
2,26.70452204720527,0,100,Hygrometer,%,BME680,1614578377.5102136
3,327.213,300000,1100000,VOC,KOhm,BME680,1614578377.5102136
0,28.043671875,-40,85,Thermometer,°c,BME680,1614578438.3802183
1,985.4413853074816,300,1100,Barometer,hPa,BME680,1614578438.3802183
2,26.745597520734787,0,100,Hygrometer,%,BME680,1614578438.3802183
3,325.376,300000,1100000,VOC,KOhm,BME680,1614578438.3802183
0,28.079609375,-40,85,Thermometer,°c,BME680,1614578499.2998297
1,985.4130429614972,300,1100,Barometer,hPa,BME680,1614578499.2998297
2,26.68204233988702,0,100,Hygrometer,%,BME680,1614578499.2998297
3,327.213,300000,1100000,VOC,KOhm,BME680,1614578499.2998297
0,28.1098828125,-40,85,Thermometer,°c,BME680,1614578560.198011
1,985.3881648092383,300,1100,Barometer,hPa,BME680,1614578560.198011
2,26.689953848180217,0,100,Hygrometer,%,BME680,1614578560.198011
3,324.465,300000,1100000,VOC,KOhm,BME680,1614578560.198011
0,28.1442578125,-40,85,Thermometer,°c,BME680,1614578621.4330337
1,985.374983101878,300,1100,Barometer,hPa,BME680,1614578621.4330337
2,26.69818985767992,0,100,Hygrometer,%,BME680,1614578621.4330337
3,325.986,300000,1100000,VOC,KOhm,BME680,1614578621.4330337
0,28.1977734375,-40,85,Thermometer,°c,BME680,1614578682.315948
1,985.3846875518095,300,1100,Barometer,hPa,BME680,1614578682.315948
2,26.6249632827342,0,100,Hygrometer,%,BME680,1614578682.315948
3,325.986,300000,1100000,VOC,KOhm,BME680,1614578682.315948
0,28.2282421875,-40,85,Thermometer,°c,BME680,1614578743.2440627
1,985.4147265837183,300,1100,Barometer,hPa,BME680,1614578743.2440627
2,26.72693617847951,0,100,Hygrometer,%,BME680,1614578743.2440627
3,324.768,300000,1100000,VOC,KOhm,BME680,1614578743.2440627
0,28.2868359375,-40,85,Thermometer,°c,BME680,1614578804.1461644
1,985.4429343030025,300,1100,Barometer,hPa,BME680,1614578804.1461644
2,26.46613080523812,0,100,Hygrometer,%,BME680,1614578804.1461644
3,324.768,300000,1100000,VOC,KOhm,BME680,1614578804.1461644
0,28.319453125,-40,85,Thermometer,°c,BME680,1614578865.0802844
1,985.4692785502941,300,1100,Barometer,hPa,BME680,1614578865.0802844
2,26.325112864411135,0,100,Hygrometer,%,BME680,1614578865.0802844
3,325.072,300000,1100000,VOC,KOhm,BME680,1614578865.0802844
0,28.343671875,-40,85,Thermometer,°c,BME680,1614578925.9655173
1,985.5036364430106,300,1100,Barometer,hPa,BME680,1614578925.9655173
2,26.28285114068734,0,100,Hygrometer,%,BME680,1614578925.9655173
3,326.292,300000,1100000,VOC,KOhm,BME680,1614578925.9655173
0,28.3653515625,-40,85,Thermometer,°c,BME680,1614578986.950803
1,985.5040559422395,300,1100,Barometer,hPa,BME680,1614578986.950803
2,26.29557299461184,0,100,Hygrometer,%,BME680,1614578986.950803
3,324.768,300000,1100000,VOC,KOhm,BME680,1614578986.950803
0,28.38625,-40,85,Thermometer,°c,BME680,1614579047.8302455
1,985.5085398531354,300,1100,Barometer,hPa,BME680,1614579047.8302455
2,26.23099240619153,0,100,Hygrometer,%,BME680,1614579047.8302455
3,325.376,300000,1100000,VOC,KOhm,BME680,1614579047.8302455
0,28.405390625,-40,85,Thermometer,°c,BME680,1614579108.751744
1,985.5208499131242,300,1100,Barometer,hPa,BME680,1614579108.751744
2,26.18835670729038,0,100,Hygrometer,%,BME680,1614579108.751744
3,325.072,300000,1100000,VOC,KOhm,BME680,1614579108.751744
0,28.406953125,-40,85,Thermometer,°c,BME680,1614579169.666623
1,985.5497368900724,300,1100,Barometer,hPa,BME680,1614579169.666623
2,26.2050219988688,0,100,Hygrometer,%,BME680,1614579169.666623
3,323.259,300000,1100000,VOC,KOhm,BME680,1614579169.666623
0,28.411640625,-40,85,Thermometer,°c,BME680,1614579230.5630407
1,985.6011410341011,300,1100,Barometer,hPa,BME680,1614579230.5630407
2,26.183327050698814,0,100,Hygrometer,%,BME680,1614579230.5630407
3,321.466,300000,1100000,VOC,KOhm,BME680,1614579230.5630407
0,28.4196484375,-40,85,Thermometer,°c,BME680,1614579291.439702
1,985.634822099626,300,1100,Barometer,hPa,BME680,1614579291.439702
2,26.16740598742334,0,100,Hygrometer,%,BME680,1614579291.439702
3,324.768,300000,1100000,VOC,KOhm,BME680,1614579291.439702
0,28.4255078125,-40,85,Thermometer,°c,BME680,1614579352.330435
1,985.6475136561561,300,1100,Barometer,hPa,BME680,1614579352.330435
2,26.156833067405493,0,100,Hygrometer,%,BME680,1614579352.330435
3,323.259,300000,1100000,VOC,KOhm,BME680,1614579352.330435
0,28.433515625,-40,85,Thermometer,°c,BME680,1614579413.2379434
1,985.6547513464598,300,1100,Barometer,hPa,BME680,1614579413.2379434
2,26.113353412597462,0,100,Hygrometer,%,BME680,1614579413.2379434
3,323.259,300000,1100000,VOC,KOhm,BME680,1614579413.2379434
0,28.4294140625,-40,85,Thermometer,°c,BME680,1614579474.1581519
1,985.6307059732711,300,1100,Barometer,hPa,BME680,1614579474.1581519
2,26.124059648482426,0,100,Hygrometer,%,BME680,1614579474.1581519
3,323.861,300000,1100000,VOC,KOhm,BME680,1614579474.1581519
0,28.417109375,-40,85,Thermometer,°c,BME680,1614579535.0336826
1,985.6079325755159,300,1100,Barometer,hPa,BME680,1614579535.0336826
2,26.150669351225275,0,100,Hygrometer,%,BME680,1614579535.0336826
3,323.861,300000,1100000,VOC,KOhm,BME680,1614579535.0336826
0,28.4063671875,-40,85,Thermometer,°c,BME680,1614579596.0302303
1,985.5981807362871,300,1100,Barometer,hPa,BME680,1614579596.0302303
2,26.14983734862068,0,100,Hygrometer,%,BME680,1614579596.0302303
3,322.061,300000,1100000,VOC,KOhm,BME680,1614579596.0302303
0,28.3971875,-40,85,Thermometer,°c,BME680,1614579656.940139
1,985.6085013194106,300,1100,Barometer,hPa,BME680,1614579656.940139
2,26.13810153235543,0,100,Hygrometer,%,BME680,1614579656.940139
3,322.659,300000,1100000,VOC,KOhm,BME680,1614579656.940139
0,28.3829296875,-40,85,Thermometer,°c,BME680,1614579717.8302736
1,985.6161658839467,300,1100,Barometer,hPa,BME680,1614579717.8302736
2,26.159047764512856,0,100,Hygrometer,%,BME680,1614579717.8302736
3,322.959,300000,1100000,VOC,KOhm,BME680,1614579717.8302736
0,28.3690625,-40,85,Thermometer,°c,BME680,1614579778.754778
1,985.6385424492682,300,1100,Barometer,hPa,BME680,1614579778.754778
2,26.185540134883883,0,100,Hygrometer,%,BME680,1614579778.754778
3,323.56,300000,1100000,VOC,KOhm,BME680,1614579778.754778
0,28.3657421875,-40,85,Thermometer,°c,BME680,1614579839.6354787
1,985.6474503014036,300,1100,Barometer,hPa,BME680,1614579839.6354787
2,26.152203990751577,0,100,Hygrometer,%,BME680,1614579839.6354787
3,324.163,300000,1100000,VOC,KOhm,BME680,1614579839.6354787
0,28.3610546875,-40,85,Thermometer,°c,BME680,1614579900.5602415
1,985.6542191532473,300,1100,Barometer,hPa,BME680,1614579900.5602415
2,26.140816701952144,0,100,Hygrometer,%,BME680,1614579900.5602415
3,321.763,300000,1100000,VOC,KOhm,BME680,1614579900.5602415
0,28.371015625,-40,85,Thermometer,°c,BME680,1614579961.7402112
1,985.6486489901991,300,1100,Barometer,hPa,BME680,1614579961.7402112
2,26.06994949598952,0,100,Hygrometer,%,BME680,1614579961.7402112
3,323.861,300000,1100000,VOC,KOhm,BME680,1614579961.7402112
0,28.374921875,-40,85,Thermometer,°c,BME680,1614580022.6445098
1,985.6336064735531,300,1100,Barometer,hPa,BME680,1614580022.6445098
2,26.059233141400213,0,100,Hygrometer,%,BME680,1614580022.6445098
3,324.465,300000,1100000,VOC,KOhm,BME680,1614580022.6445098
0,28.3739453125,-40,85,Thermometer,°c,BME680,1614580083.5536466
1,985.6056370357066,300,1100,Barometer,hPa,BME680,1614580083.5536466
2,26.08119463578348,0,100,Hygrometer,%,BME680,1614580083.5536466
3,323.861,300000,1100000,VOC,KOhm,BME680,1614580083.5536466
0,28.3575390625,-40,85,Thermometer,°c,BME680,1614580144.4640706
1,985.6028880490975,300,1100,Barometer,hPa,BME680,1614580144.4640706
2,26.107477242697463,0,100,Hygrometer,%,BME680,1614580144.4640706
3,321.466,300000,1100000,VOC,KOhm,BME680,1614580144.4640706
0,28.327265625,-40,85,Thermometer,°c,BME680,1614580205.3302286
1,985.6048843684761,300,1100,Barometer,hPa,BME680,1614580205.3302286
2,26.187814154663368,0,100,Hygrometer,%,BME680,1614580205.3302286
3,323.259,300000,1100000,VOC,KOhm,BME680,1614580205.3302286
0,28.3102734375,-40,85,Thermometer,°c,BME680,1614580266.230281
1,985.6100285962381,300,1100,Barometer,hPa,BME680,1614580266.230281
2,26.192010715544175,0,100,Hygrometer,%,BME680,1614580266.230281
3,324.163,300000,1100000,VOC,KOhm,BME680,1614580266.230281
0,28.302265625,-40,85,Thermometer,°c,BME680,1614580327.1488712
1,985.6151266175393,300,1100,Barometer,hPa,BME680,1614580327.1488712
2,26.130756704408274,0,100,Hygrometer,%,BME680,1614580327.1488712
3,324.465,300000,1100000,VOC,KOhm,BME680,1614580327.1488712
0,28.2938671875,-40,85,Thermometer,°c,BME680,1614580388.0624723
1,985.6090377307596,300,1100,Barometer,hPa,BME680,1614580388.0624723
2,26.146640530467643,0,100,Hygrometer,%,BME680,1614580388.0624723
3,322.061,300000,1100000,VOC,KOhm,BME680,1614580388.0624723
0,28.2903515625,-40,85,Thermometer,°c,BME680,1614580448.9889398
1,985.6211631140609,300,1100,Barometer,hPa,BME680,1614580448.9889398
2,26.12432467616841,0,100,Hygrometer,%,BME680,1614580448.9889398
3,324.163,300000,1100000,VOC,KOhm,BME680,1614580448.9889398
0,28.2758984375,-40,85,Thermometer,°c,BME680,1614580509.8527715
1,985.6549515240325,300,1100,Barometer,hPa,BME680,1614580509.8527715
2,26.15627311889498,0,100,Hygrometer,%,BME680,1614580509.8527715
3,325.376,300000,1100000,VOC,KOhm,BME680,1614580509.8527715
0,28.2575390625,-40,85,Thermometer,°c,BME680,1614580570.7699983
1,985.6984877002363,300,1100,Barometer,hPa,BME680,1614580570.7699983
2,26.171387552019258,0,100,Hygrometer,%,BME680,1614580570.7699983
3,324.465,300000,1100000,VOC,KOhm,BME680,1614580570.7699983
0,28.2399609375,-40,85,Thermometer,°c,BME680,1614580631.9002445
1,985.7168061700942,300,1100,Barometer,hPa,BME680,1614580631.9002445
2,26.208614952280755,0,100,Hygrometer,%,BME680,1614580631.9002445
3,325.376,300000,1100000,VOC,KOhm,BME680,1614580631.9002445
0,28.2184765625,-40,85,Thermometer,°c,BME680,1614580692.7838404
1,985.7149108138077,300,1100,Barometer,hPa,BME680,1614580692.7838404
2,26.19592426228295,0,100,Hygrometer,%,BME680,1614580692.7838404
3,325.681,300000,1100000,VOC,KOhm,BME680,1614580692.7838404
0,28.1958203125,-40,85,Thermometer,°c,BME680,1614580753.7283473
1,985.6882699229238,300,1100,Barometer,hPa,BME680,1614580753.7283473
2,26.22724740548212,0,100,Hygrometer,%,BME680,1614580753.7283473
3,323.56,300000,1100000,VOC,KOhm,BME680,1614580753.7283473
0,28.1798046875,-40,85,Thermometer,°c,BME680,1614580814.6473856
1,985.6596842270573,300,1100,Barometer,hPa,BME680,1614580814.6473856
2,26.203953893303677,0,100,Hygrometer,%,BME680,1614580814.6473856
3,325.681,300000,1100000,VOC,KOhm,BME680,1614580814.6473856
0,28.1649609375,-40,85,Thermometer,°c,BME680,1614580875.5802789
1,985.6382191992584,300,1100,Barometer,hPa,BME680,1614580875.5802789
2,26.219342186393302,0,100,Hygrometer,%,BME680,1614580875.5802789
3,323.56,300000,1100000,VOC,KOhm,BME680,1614580875.5802789
0,28.15578125,-40,85,Thermometer,°c,BME680,1614580936.545996
1,985.6168063086772,300,1100,Barometer,hPa,BME680,1614580936.545996
2,26.180046217769565,0,100,Hygrometer,%,BME680,1614580936.545996
3,325.681,300000,1100000,VOC,KOhm,BME680,1614580936.545996
0,28.1434765625,-40,85,Thermometer,°c,BME680,1614580997.4428546
1,985.6010767126514,300,1100,Barometer,hPa,BME680,1614580997.4428546
2,26.212164926712042,0,100,Hygrometer,%,BME680,1614580997.4428546
3,324.163,300000,1100000,VOC,KOhm,BME680,1614580997.4428546
0,28.1231640625,-40,85,Thermometer,°c,BME680,1614581058.330224
1,985.6151068845486,300,1100,Barometer,hPa,BME680,1614581058.330224
2,26.26021049117705,0,100,Hygrometer,%,BME680,1614581058.330224
3,325.072,300000,1100000,VOC,KOhm,BME680,1614581058.330224
0,28.096015625,-40,85,Thermometer,°c,BME680,1614581119.2458606
1,985.6660113217577,300,1100,Barometer,hPa,BME680,1614581119.2458606
2,26.307738359545418,0,100,Hygrometer,%,BME680,1614581119.2458606
3,325.681,300000,1100000,VOC,KOhm,BME680,1614581119.2458606
0,28.0758984375,-40,85,Thermometer,°c,BME680,1614581180.1502273
1,985.7384846468617,300,1100,Barometer,hPa,BME680,1614581180.1502273
2,26.30617588913824,0,100,Hygrometer,%,BME680,1614581180.1502273
3,325.376,300000,1100000,VOC,KOhm,BME680,1614581180.1502273
0,28.061640625,-40,85,Thermometer,°c,BME680,1614581241.069403
1,985.8007420861618,300,1100,Barometer,hPa,BME680,1614581241.069403
2,26.327131927701963,0,100,Hygrometer,%,BME680,1614581241.069403
3,325.376,300000,1100000,VOC,KOhm,BME680,1614581241.069403
0,28.0544140625,-40,85,Thermometer,°c,BME680,1614581301.9862885
1,985.8528595594925,300,1100,Barometer,hPa,BME680,1614581301.9862885
2,26.31002294088868,0,100,Hygrometer,%,BME680,1614581301.9862885
3,325.986,300000,1100000,VOC,KOhm,BME680,1614581301.9862885
0,28.0493359375,-40,85,Thermometer,°c,BME680,1614581363.5005178
1,985.8819104462051,300,1100,Barometer,hPa,BME680,1614581363.5005178
2,26.282054312811447,0,100,Hygrometer,%,BME680,1614581363.5005178
3,326.905,300000,1100000,VOC,KOhm,BME680,1614581363.5005178
0,28.0481640625,-40,85,Thermometer,°c,BME680,1614581424.4263537
1,985.876552198384,300,1100,Barometer,hPa,BME680,1614581424.4263537
2,26.237856299117094,0,100,Hygrometer,%,BME680,1614581424.4263537
3,325.986,300000,1100000,VOC,KOhm,BME680,1614581424.4263537
0,28.033515625,-40,85,Thermometer,°c,BME680,1614581485.3302317
1,985.8659546705265,300,1100,Barometer,hPa,BME680,1614581485.3302317
2,26.286341173970612,0,100,Hygrometer,%,BME680,1614581485.3302317
3,326.292,300000,1100000,VOC,KOhm,BME680,1614581485.3302317
0,28.0190625,-40,85,Thermometer,°c,BME680,1614581546.591987
1,985.8820896767064,300,1100,Barometer,hPa,BME680,1614581546.591987
2,26.301763176814383,0,100,Hygrometer,%,BME680,1614581546.591987
